año,Contrato,Obra,Descripción,Monto Contrato
2022,SIOP-E-UDGEC-OB-CSS-1199-2022,"CONSTRUCCIÓN DEL CENTRO DE POSGRADO E INVESTIGACIÓN (SEGUNDA ETAPA) EN EL CENTRO UNIVERSITARIO DE TONALÁ (CUTONALÁ), UBICADO EN AV. NUEVO PERIFÉRICO NO. 555 EJIDO SAN JOSÉ TATEPOSCO, C.P. 45425, TONALÁ, JALISCO. FRENTE 2.","CONSTRUCCIÓN DEL CENTRO DE POSGRADO E INVESTIGACIÓN (SEGUNDA ETAPA) EN EL CENTRO UNIVERSITARIO DE TONALÁ (CUTONALÁ), UBICADO EN AV. NUEVO PERIFÉRICO NO. 555 EJIDO SAN JOSÉ TATEPOSCO, C.P. 45425, TONALÁ, JALISCO. FRENTE 2.","$9,767,391"
2022,SIOP-E-BRT-SER-CSS-1202-2022,"ELABORACIÓN DE PROYECTOS ESTRUCTURALES DE ESTACIONES Y PUENTES PARA LA CONSTRUCCIÓN DEL BRT AEROPUERTO, EN CARRETERA A CHAPALA (TRAMO EL TAPATÍO - CIRCUITO METROPOLITANO), DE LA ZONA METROPOLITANA DE GUADALAJARA, JALISCO.","ELABORACIÓN DE PROYECTOS ESTRUCTURALES DE ESTACIONES Y PUENTES PARA LA CONSTRUCCIÓN DEL BRT AEROPUERTO, EN CARRETERA A CHAPALA (TRAMO EL TAPATÍO - CIRCUITO METROPOLITANO), DE LA ZONA METROPOLITANA DE GUADALAJARA, JALISCO.","$1,507,181"
2022,SIOP-E-SROP-SER-CSS-1205-2022,"ELABORACIÓN DE PROYECTOS ELÉCTRICOS DE ESTACIONES PARA LA AMPLIACIÓN DE MI MACRO PERIFÉRICO EN EL MUNICIPIO DE TONALÁ, JALISCO.","ELABORACIÓN DE PROYECTOS ELÉCTRICOS DE ESTACIONES PARA LA AMPLIACIÓN DE MI MACRO PERIFÉRICO EN EL MUNICIPIO DE TONALÁ, JALISCO.","$1,216,950"
2022,SIOP-E-PAVFDR-OB-CSS-1235-2022,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO Y REHABILITACIÓN DE IMAGEN URBANA EN LA AV. FRANCISCO I. MADERO, EN LA CABECERA MUNICIPAL DE CHAPALA, JALISCO. PRIMERA ETAPA. FRENTE 2.","PAVIMENTACIÓN CON CONCRETO HIDRÁULICO Y REHABILITACIÓN DE IMAGEN URBANA EN LA AV. FRANCISCO I. MADERO, EN LA CABECERA MUNICIPAL DE CHAPALA, JALISCO. PRIMERA ETAPA. FRENTE 2.","$9,973,051"
2022,SIOP-E-EC-OB-CSS-1239-2022,"CONSTRUCCIÓN DE BARDA PERIMETRAL Y OBRA COMPLEMENTARIA EN EL PREESCOLAR ITZCÓATL CCT 14DJN0449Y, UBICADO EN LA LOCALIDAD DE NEXTIPAC, MUNICIPIO DE JOCOTEPEC, JALISCO.","CONSTRUCCIÓN DE BARDA PERIMETRAL Y OBRA COMPLEMENTARIA EN EL PREESCOLAR ITZCÓATL CCT 14DJN0449Y, UBICADO EN LA LOCALIDAD DE NEXTIPAC, MUNICIPIO DE JOCOTEPEC, JALISCO.","$7,083,723"
2022,SIOP-E-PAV-OB-LP-1108-2022,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO EN LOS CARRILES CENTRALES DEL NUEVO PERIFÉRICO CÓDIGO 168 TRAMO CAMINO A MATATLÁN A CARRETERA FED 80D, EN LA ZONA METROPOLITANA DE GUADALAJARA. SEGUNDA ETAPA. FRENTE 2.","PAVIMENTACIÓN CON CONCRETO HIDRÁULICO EN LOS CARRILES CENTRALES DEL NUEVO PERIFÉRICO CÓDIGO 168 TRAMO CAMINO A MATATLÁN A CARRETERA FED 80D, EN LA ZONA METROPOLITANA DE GUADALAJARA. SEGUNDA ETAPA. FRENTE 2.","$16,581,594"
2022,SIOP-E-SMADIF-OB-CSS-1236-2022,"REHABILITACIÓN DEL ASILO LEÓNIDAS K. DEMOS, UBICADO EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","REHABILITACIÓN DEL ASILO LEÓNIDAS K. DEMOS, UBICADO EN EL MUNICIPIO DE GUADALAJARA, JALISCO.","$8,964,163"
2022,SIOP-E-PAV-OB-LP-1132-2022,"CONSTRUCCIÓN DE LATERAL PONIENTE DEL KM 17+100 AL KM 17+500 EN EL PERIFÉRICO MANUEL GÓMEZ MORÍN, MUNICIPIO DE ZAPOPAN, JALISCO.","CONSTRUCCIÓN DE LATERAL PONIENTE DEL KM 17+100 AL KM 17+500 EN EL PERIFÉRICO MANUEL GÓMEZ MORÍN, MUNICIPIO DE ZAPOPAN, JALISCO.","$8,497,846"
2022,SIOP-E-PAV-OB-LP-1137-2022,"CONSTRUCCIÓN DE LATERAL SURPONIENTE Y DE COLECTOR PLUVIAL DEL KM 13+450 AL KM 14+150 EN EL PERIFÉRICO MANUEL GÓMEZ MORÍN, MUNICIPIO DE ZAPOPAN, JALISCO. FRENTE 2.","CONSTRUCCIÓN DE LATERAL SURPONIENTE Y DE COLECTOR PLUVIAL DEL KM 13+450 AL KM 14+150 EN EL PERIFÉRICO MANUEL GÓMEZ MORÍN, MUNICIPIO DE ZAPOPAN, JALISCO. FRENTE 2.","$20,500,554"
2022,SIOP-E-DREFDR-OB-CSS-1243-2022,"REHABILITACIÓN DE LA UNIDAD DEPORTIVA RUISEÑORES EN EL MUNICIPIO DE TALA, JALISCO. SEGUNDA ETAPA. FRENTE 2.","REHABILITACIÓN DE LA UNIDAD DEPORTIVA RUISEÑORES EN EL MUNICIPIO DE TALA, JALISCO. SEGUNDA ETAPA. FRENTE 2.","$3,920,355"
2022,SIOP-E-PAV-OB-LP-1138-2022,"CONSTRUCCIÓN DE PUENTE VEHÍCULAR EN LATERAL DEL PERIFÉRICO MANUEL GÓMEZ MORÍN EN EL KM 13+420, MUNICIPIO DE ZAPOPAN, JALISCO.","CONSTRUCCIÓN DE PUENTE VEHÍCULAR EN LATERAL DEL PERIFÉRICO MANUEL GÓMEZ MORÍN EN EL KM 13+420, MUNICIPIO DE ZAPOPAN, JALISCO.","$10,500,881"
2022,SIOP-E-EC-OB-LP-1101-2022,"CONSTRUCCIÓN DE MÓDULO EN EL INSTITUTO TECNOLÓGICO JOSÉ MARIO MOLINA PASQUEL Y HENRÍQUEZ, UNIDAD ACADÉMICA TEPATITLÁN DE MORELOS, MUNICIPIO DE TEPATITLÁN DE MORELOS, JALISCO. FRENTE 2.","CONSTRUCCIÓN DE MÓDULO EN EL INSTITUTO TECNOLÓGICO JOSÉ MARIO MOLINA PASQUEL Y HENRÍQUEZ, UNIDAD ACADÉMICA TEPATITLÁN DE MORELOS, MUNICIPIO DE TEPATITLÁN DE MORELOS, JALISCO. FRENTE 2.","$15,691,111"
2022,SIOP-E-UPEC-OB-LP-1099-2022,"CONSTRUCCIÓN Y EQUIPAMIENTO DE LA UNIVERSIDAD DE POLICÍA, MUNICIPIO DE GUADALAJARA, JALISCO.","CONSTRUCCIÓN Y EQUIPAMIENTO DE LA UNIVERSIDAD DE POLICÍA, MUNICIPIO DE GUADALAJARA, JALISCO.","$31,749,978"
2022,SIOP-E-BRT-SER-LP-1162-2022,"ELABORACIÓN DE PROYECTO GEOMÉTRICO E INGENIERÍA DE TRÁNSITO DE CARRILES LATERALES PARA LA CONSTRUCCIÓN DEL BRT AEROPUERTO, EN CARRETERA A CHAPALA (TRAMO EL TAPATÍO - CIRCUITO METROPOLITANO), DE LA ZONA METROPOLITANA DE GUADALAJARA, JALISCO.","ELABORACIÓN DE PROYECTO GEOMÉTRICO E INGENIERÍA DE TRÁNSITO DE CARRILES LATERALES PARA LA CONSTRUCCIÓN DEL BRT AEROPUERTO, EN CARRETERA A CHAPALA (TRAMO EL TAPATÍO - CIRCUITO METROPOLITANO), DE LA ZONA METROPOLITANA DE GUADALAJARA, JALISCO.","$1,857,500"
2022,SIOP-E-SROP-SER-LP-1166-2022,"ELABORACIÓN DE PROYECTO GEOMÉTRICO DE ENTORNOS DE ESTACIONES PARA LA AMPLIACIÓN DE MI MACRO PERIFÉRICO EN EL MUNICIPIO DE TONALÁ, JALISCO.","ELABORACIÓN DE PROYECTO GEOMÉTRICO DE ENTORNOS DE ESTACIONES PARA LA AMPLIACIÓN DE MI MACRO PERIFÉRICO EN EL MUNICIPIO DE TONALÁ, JALISCO.","$1,210,000"
2022,SIOP-E-SMA-OB-CSS-1220-2022,"CONSTRUCCIÓN DEL HOSPITAL REGIONAL DE CANCEROLOGÍA (SÓTANO), UBICADO EN EL MUNICIPIO DE ZAPOPAN, JALISCO. FRENTE 3.","CONSTRUCCIÓN DEL HOSPITAL REGIONAL DE CANCEROLOGÍA (SÓTANO), UBICADO EN EL MUNICIPIO DE ZAPOPAN, JALISCO. FRENTE 3.","$9,962,699"
2022,SIOP-E-REDJAL-OB-LP-1190-2022,OBRAS PARA CONSOLIDACIÓN DE RED DE TRANSPORTE DIGITAL Y RESPALDO A LA INFRAESTRUCTURA DE TELECOMUNICACIONES PARA LOS MUNICIPIOS DEL ESTADO. (RED JALISCO). FRENTE 1.,OBRAS PARA CONSOLIDACIÓN DE RED DE TRANSPORTE DIGITAL Y RESPALDO A LA INFRAESTRUCTURA DE TELECOMUNICACIONES PARA LOS MUNICIPIOS DEL ESTADO. (RED JALISCO). FRENTE 1.,"$37,498,352"
2022,SIOP-E-ICAR-OB-CSS-023-2022,"REHABILITACIÓN DEL CAMINO CÓDIGO 613 RÍO SANTIAGO - AMATITÁN - EL SALVADOR, EN LOS MUNICIPIOS DE AMATITÁN Y TEQUILA JALISCO. PRIMERA ETAPA.","REHABILITACIÓN DEL CAMINO CÓDIGO 613 RÍO SANTIAGO - AMATITÁN - EL SALVADOR, EN LOS MUNICIPIOS DE AMATITÁN Y TEQUILA JALISCO. PRIMERA ETAPA.","$10,579,897"
2022,SIOP-E-ICAR-OB-CSS-016-2022,"RECONSTRUCCIÓN DEL CAMINO CÓDIGO 166 IXTLAHUACÁN DE LOS MEMBRILLOS - SANTA CRUZ DE LA SOLEDAD, EN EL MUNICIPIO DE IXTLAHUACÁN DE LOS MEMBRILLOS, JALISCO. SEGUNDA ETAPA. FRENTE 1.","RECONSTRUCCIÓN DEL CAMINO CÓDIGO 166 IXTLAHUACÁN DE LOS MEMBRILLOS - SANTA CRUZ DE LA SOLEDAD, EN EL MUNICIPIO DE IXTLAHUACÁN DE LOS MEMBRILLOS, JALISCO. SEGUNDA ETAPA. FRENTE 1.","$7,010,142"
2022,SIOP-E-ICAR-OB-CSS-017-2022,"RECONSTRUCCIÓN DEL CAMINO CÓDIGO 166 IXTLAHUACÁN DE LOS MEMBRILLOS - SANTA CRUZ DE LA SOLEDAD, EN EL MUNICIPIO DE IXTLAHUACÁN DE LOS MEMBRILLOS, JALISCO. SEGUNDA ETAPA. FRENTE 2.","RECONSTRUCCIÓN DEL CAMINO CÓDIGO 166 IXTLAHUACÁN DE LOS MEMBRILLOS - SANTA CRUZ DE LA SOLEDAD, EN EL MUNICIPIO DE IXTLAHUACÁN DE LOS MEMBRILLOS, JALISCO. SEGUNDA ETAPA. FRENTE 2.","$7,970,427"
2022,SIOP-E-ICAR-OB-CSS-018-2022,"RECONSTRUCCIÓN DE CAMINO CÓDIGO S/C TUXCACUESCO - SAN MIGUEL DE TUXCACUESCO DEL KM 1+500 AL KM 1+700, EN EL MUNICIPIO DE TUXCACUESCO, JALISCO.","RECONSTRUCCIÓN DE CAMINO CÓDIGO S/C TUXCACUESCO - SAN MIGUEL DE TUXCACUESCO DEL KM 1+500 AL KM 1+700, EN EL MUNICIPIO DE TUXCACUESCO, JALISCO.","$4,697,775"
2022,SIOP-E-ICAR-OB-CSS-024-2022,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 436 TRAMO DEL E.C. 401 - CABECERA MUNICIPAL DE TAPALPA, EN EL MUNICIPIO DE TAPALPA, JALISCO. TERCERA ETAPA.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 436 TRAMO DEL E.C. 401 - CABECERA MUNICIPAL DE TAPALPA, EN EL MUNICIPIO DE TAPALPA, JALISCO. TERCERA ETAPA.","$3,793,209"
2022,SIOP-E-ICAR-OB-CSS-030-2022,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 508 LIBRAMIENTO AUTLÁN, EN EL MUNICIPIO DE AUTLÁN DE NAVARRO, JALISCO. PRIMERA ETAPA. FRENTE 1.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 508 LIBRAMIENTO AUTLÁN, EN EL MUNICIPIO DE AUTLÁN DE NAVARRO, JALISCO. PRIMERA ETAPA. FRENTE 1.","$8,413,350"
2022,SIOP-E-ICAR-OB-CSS-032-2022,"CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS – HUEJUQUILLA EL ALTO, SUBTRAMO: PASO DEL OSO – HUEJUQUILLA EL ALTO, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 12.","CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS – HUEJUQUILLA EL ALTO, SUBTRAMO: PASO DEL OSO – HUEJUQUILLA EL ALTO, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 12.","$9,693,799"
2022,SIOP-E-ICAR-OB-CSS-033-2022,"CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS – HUEJUQUILLA EL ALTO, SUBTRAMO: PASO DEL OSO – HUEJUQUILLA EL ALTO, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 13.","CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS – HUEJUQUILLA EL ALTO, SUBTRAMO: PASO DEL OSO – HUEJUQUILLA EL ALTO, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 13.","$8,850,838"
2022,SIOP-E-SROP-SER-AD-082-2022,"ELABORACIÓN DE ESTUDIOS DE MECÁNICA DE SUELOS PARA OBRAS DE INFRAESTRUCTURA EDUCATIVA, EN EL ESTADO DE JALISCO.","ELABORACIÓN DE ESTUDIOS DE MECÁNICA DE SUELOS PARA OBRAS DE INFRAESTRUCTURA EDUCATIVA, EN EL ESTADO DE JALISCO.","$320,659"
2022,SIOP-E-ICAR-OB-CSS-081-2022,"CONSTRUCCIÓN DE CARRETERA AUTLÁN DE NAVARRO - VILLA PURIFICACIÓN, SUBTRAMO DEL KM 10+920 AL KM 18+000, MUNICIPIOS DE AUTLÁN DE NAVARRO Y VILLA PURIFICACIÓN, JALISCO. FRENTE 7.","CONSTRUCCIÓN DE CARRETERA AUTLÁN DE NAVARRO - VILLA PURIFICACIÓN, SUBTRAMO DEL KM 10+920 AL KM 18+000, MUNICIPIOS DE AUTLÁN DE NAVARRO Y VILLA PURIFICACIÓN, JALISCO. FRENTE 7.","$9,924,233"
2022,SIOP-E-ICAR-OB-LP-050-2022,"RECONSTRUCCIÓN DEL CAMINO CÓDIGO 621 LA COFRADÍA - LA SAUCEDA - BUENAVISTA DEL KM 0+000 AL KM 22+200, MUNICIPIO DE COCULA, JALISCO. PRIMERA ETAPA. FRENTE 2.","RECONSTRUCCIÓN DEL CAMINO CÓDIGO 621 LA COFRADÍA - LA SAUCEDA - BUENAVISTA DEL KM 0+000 AL KM 22+200, MUNICIPIO DE COCULA, JALISCO. PRIMERA ETAPA. FRENTE 2.","$28,250,234"
2022,SIOP-E-ICAR-OB-LP-051-2022,"RECONSTRUCCIÓN DEL CAMINO CÓDIGO 621 LA COFRADÍA - LA SAUCEDA - BUENAVISTA DEL KM 0+000 AL KM 22+200, MUNICIPIOS DE COCULA Y SAN MARTÍN HIDALGO, JALISCO. PRIMERA ETAPA. FRENTE 3.","RECONSTRUCCIÓN DEL CAMINO CÓDIGO 621 LA COFRADÍA - LA SAUCEDA - BUENAVISTA DEL KM 0+000 AL KM 22+200, MUNICIPIOS DE COCULA Y SAN MARTÍN HIDALGO, JALISCO. PRIMERA ETAPA. FRENTE 3.","$30,858,198"
2022,SIOP-E-ICAR-OB-LP-066-2022,"RECONSTRUCCIÓN Y REHABILITACIÓN DE LOS CAMINOS 641 EL CARMEN - EL AMARILLO Y EL CAMINO 602 EL AMARILLO - LA VEGA, SUBTRAMO DEL KM 0+000 AL KM 3+000, EN LOS MUNICIPIOS DE AHUALULCO DE MERCADO Y TEUCHITLÁN, JALISCO. FRENTE 1.","RECONSTRUCCIÓN Y REHABILITACIÓN DE LOS CAMINOS 641 EL CARMEN - EL AMARILLO Y EL CAMINO 602 EL AMARILLO - LA VEGA, SUBTRAMO DEL KM 0+000 AL KM 3+000, EN LOS MUNICIPIOS DE AHUALULCO DE MERCADO Y TEUCHITLÁN, JALISCO. FRENTE 1.","$11,847,581"
2022,SIOP-E-ICAR-OB-LP-067-2022,"RECONSTRUCCIÓN Y REHABILITACIÓN DEL CAMINO 602 EL AMARILLO - LA VEGA, SUBTRAMO DEL KM 3+000 AL KM 8+900 EN EL MUNICIPIO DE TEUCHITLÁN, JALISCO.","RECONSTRUCCIÓN Y REHABILITACIÓN DEL CAMINO 602 EL AMARILLO - LA VEGA, SUBTRAMO DEL KM 3+000 AL KM 8+900 EN EL MUNICIPIO DE TEUCHITLÁN, JALISCO.","$9,841,232"
2022,SIOP-E-ICAR-OB-LP-068-2022,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 161 TOTOTLÁN-TEPATITLÁN, MUNICIPIOS DE TOTOTLÁN Y TEPATITLÁN DE MORELOS, JALISCO.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 161 TOTOTLÁN-TEPATITLÁN, MUNICIPIOS DE TOTOTLÁN Y TEPATITLÁN DE MORELOS, JALISCO.","$7,249,939"
2022,SIOP-E-IV-OB-LP-037-2022,"CONSTRUCCIÓN DE PASO SUPERIOR VEHICULAR “ADOLF HORN” E IMAGEN URBANA SOBRE LA AV. ADOLF B. HORN JR. A SU CRUCE CON LAS VÍAS DE FERROCARRIL GUADALAJARA - MANZANILLO, EN LOS MUNICIPIOS DE SAN PEDRO TLAQUEPAQUE Y TLAJOMULCO DE ZÚÑIGA, JALISCO. FRENTE 1.","CONSTRUCCIÓN DE PASO SUPERIOR VEHICULAR “ADOLF HORN” E IMAGEN URBANA SOBRE LA AV. ADOLF B. HORN JR. A SU CRUCE CON LAS VÍAS DE FERROCARRIL GUADALAJARA - MANZANILLO, EN LOS MUNICIPIOS DE SAN PEDRO TLAQUEPAQUE Y TLAJOMULCO DE ZÚÑIGA, JALISCO. FRENTE 1.","$70,360,863"
2022,SIOP-E-SROP-SER-CSS-232-2022,ELABORACIÓN DE PROYECTOS DE INGENIERÍA DE INSTALACIONES ESPECIALES PARA OBRAS DEL PROGRAMA 2022 EN DIFERENTES MUNICIPIOS EN EL ESTADO DE JALISCO. FRENTE 1.,ELABORACIÓN DE PROYECTOS DE INGENIERÍA DE INSTALACIONES ESPECIALES PARA OBRAS DEL PROGRAMA 2022 EN DIFERENTES MUNICIPIOS EN EL ESTADO DE JALISCO. FRENTE 1.,"$2,136,249"
2022,SIOP-E-IV-OB-CSS-212-2022,"CONSTRUCCIÓN DE CICLOVÍA CHAPALA - JOCOTEPEC, EN EL MUNICIPIO DE JOCOTEPEC, JALISCO. (TRAMO SAN JUAN COSALÁ - JOCOTEPEC). FRENTE 7.","CONSTRUCCIÓN DE CICLOVÍA CHAPALA - JOCOTEPEC, EN EL MUNICIPIO DE JOCOTEPEC, JALISCO. (TRAMO SAN JUAN COSALÁ - JOCOTEPEC). FRENTE 7.","$10,974,508"
2022,SIOP-E-SMAFDR-OB-CSS-205-2022,"CONSTRUCCIÓN DE CENTRO DE SALUD ESPECIALIZADO EN JILOTLÁN DE LOS DOLORES, JALISCO. TERCERA ETAPA. FRENTE 1.","CONSTRUCCIÓN DE CENTRO DE SALUD ESPECIALIZADO EN JILOTLÁN DE LOS DOLORES, JALISCO. TERCERA ETAPA. FRENTE 1.","$3,313,260"
2022,SIOP-E-OT-OB-AD-084-2022,"CONSTRUCCIÓN DE INFRAESTRUCTURA EN TELECOMUNICACIONES EN PLAYA EL TAMARINDO, MUNICIPIO DE LA HUERTA, JALISCO.","CONSTRUCCIÓN DE INFRAESTRUCTURA EN TELECOMUNICACIONES EN PLAYA EL TAMARINDO, MUNICIPIO DE LA HUERTA, JALISCO.","$1,867,664"
2022,SIOP-E-SROP-SER-AD-106-2022,ELABORACIÓN DE ESTUDIOS DE MECÁNICA DE SUELOS DE DIFERENTES OBRAS DEL PROGRAMA 2022 DEL GOBIERNO DEL ESTADO DE JALISCO. FRENTE 1.,ELABORACIÓN DE ESTUDIOS DE MECÁNICA DE SUELOS DE DIFERENTES OBRAS DEL PROGRAMA 2022 DEL GOBIERNO DEL ESTADO DE JALISCO. FRENTE 1.,"$1,113,651"
2022,SIOP-E-SROP-SER-AD-217-2022,ELABORACIÓN DE ESTUDIOS DE MANIFESTACIÓN DE IMPACTO AMBIENTAL PARA OBRAS DEL PROGRAMA 2022 DEL GOBIERNO DEL ESTADO DE JALISCO.,ELABORACIÓN DE ESTUDIOS DE MANIFESTACIÓN DE IMPACTO AMBIENTAL PARA OBRAS DEL PROGRAMA 2022 DEL GOBIERNO DEL ESTADO DE JALISCO.,"$1,108,966"
2022,SIOP-E-SROP-SER-AD-117-2022,"ELABORACIÓN DE ESTUDIOS BÁSICOS DE TOPOGRAFÍA PARA OBRAS DE INFRAESTRUCTURA EDUCATIVA, EN EL ESTADO DE JALISCO.","ELABORACIÓN DE ESTUDIOS BÁSICOS DE TOPOGRAFÍA PARA OBRAS DE INFRAESTRUCTURA EDUCATIVA, EN EL ESTADO DE JALISCO.","$128,268"
2022,SIOP-E-FINEDUC-OB-LP-133-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA JUDITH MICHEL FERNÁNDEZ CCT 14EPR0186U, EN LA CABECERA MUNICIPAL DE CUAUTLA, JALISCO. SEGUNDA ETAPA.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA JUDITH MICHEL FERNÁNDEZ CCT 14EPR0186U, EN LA CABECERA MUNICIPAL DE CUAUTLA, JALISCO. SEGUNDA ETAPA.","$6,000,000"
2022,SIOP-E-FINEDUC-OB-LP-138-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA CCT 14EPR0989J, EN LA CABECERA MUNICIPAL DE UNIÓN DE TULA, JALISCO. SEGUNDA ETAPA.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA CCT 14EPR0989J, EN LA CABECERA MUNICIPAL DE UNIÓN DE TULA, JALISCO. SEGUNDA ETAPA.","$3,950,120"
2022,SIOP-E-FINEDUC-OB-LP-145-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA JOSÉ CLEMENTE OROZCO CCT 14DTV0037M, EN LA LOCALIDAD DE COCUASCO, MUNICIPIO DE CHIMALTITÁN, JALISCO. SEGUNDA ETAPA.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA JOSÉ CLEMENTE OROZCO CCT 14DTV0037M, EN LA LOCALIDAD DE COCUASCO, MUNICIPIO DE CHIMALTITÁN, JALISCO. SEGUNDA ETAPA.","$5,000,000"
2022,SIOP-E-FINEDUC-OB-LP-154-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA ÁLVARO OBREGÓN CCT 14DTV0030T, EN LA LOCALIDAD DE PALOS ALTOS, MUNICIPIO DE IXTLAHUACÁN DEL RÍO, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA ÁLVARO OBREGÓN CCT 14DTV0030T, EN LA LOCALIDAD DE PALOS ALTOS, MUNICIPIO DE IXTLAHUACÁN DEL RÍO, JALISCO.","$5,000,000"
2022,SIOP-E-FINEDUC-OB-LP-157-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PREESCOLAR GABRIELA MISTRAL CCT 14DJN0484D, EN LA LOCALIDAD DE VILLA DE GARCÍA MÁRQUEZ (EL TARENGO NUEVO), MUNICIPIO DE LA BARCA, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PREESCOLAR GABRIELA MISTRAL CCT 14DJN0484D, EN LA LOCALIDAD DE VILLA DE GARCÍA MÁRQUEZ (EL TARENGO NUEVO), MUNICIPIO DE LA BARCA, JALISCO.","$2,500,000"
2022,SIOP-E-FINEDUC-OB-LP-160-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA CERRO DE LOS NIÑOS CCT 14DPB0097A, EN LA LOCALIDAD DE LA CEBOLLETA, MUNICIPIO DE MEZQUITIC, JALISCO. TERCERA ETAPA.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA CERRO DE LOS NIÑOS CCT 14DPB0097A, EN LA LOCALIDAD DE LA CEBOLLETA, MUNICIPIO DE MEZQUITIC, JALISCO. TERCERA ETAPA.","$1,999,997"
2022,SIOP-E-FINEDUC-OB-LP-172-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA EMANCIPACIÓN CCT 14DPR2226T, EN LA CABECERA MUNICIPAL DE ATEMAJAC DE BRIZUELA, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA EMANCIPACIÓN CCT 14DPR2226T, EN LA CABECERA MUNICIPAL DE ATEMAJAC DE BRIZUELA, JALISCO.","$5,000,000"
2022,SIOP-E-FINEDUC-OB-LP-199-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA PEDRO MORENO CCT 14EPR0194C, EN LA CABECERA MUNICIPAL DE VILLA HIDALGO, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA PEDRO MORENO CCT 14EPR0194C, EN LA CABECERA MUNICIPAL DE VILLA HIDALGO, JALISCO.","$4,000,000"
2022,SIOP-E-FINEDUC-OB-LP-174-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA MIGUEL HIDALGO Y COSTILLA CCT 14EES0532F, EN LA CABECERA MUNICIPAL DE CAÑADAS DE OBREGÓN, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA MIGUEL HIDALGO Y COSTILLA CCT 14EES0532F, EN LA CABECERA MUNICIPAL DE CAÑADAS DE OBREGÓN, JALISCO.","$6,500,000"
2022,SIOP-E-FINEDUC-OB-LP-195-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN EL CECYTEJ EL GRULLO EXTENSIÓN TONAYA CCT 14XTC0012C, EN LA CABECERA MUNICIPAL DE TONAYA, JALISCO. SEGUNDA ETAPA.","MEJORAMIENTO DE INFRAESTRUCTURA EN EL CECYTEJ EL GRULLO EXTENSIÓN TONAYA CCT 14XTC0012C, EN LA CABECERA MUNICIPAL DE TONAYA, JALISCO. SEGUNDA ETAPA.","$5,801,463"
2022,SIOP-E-FINEDUC-OB-LP-196-2022,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA BENITO JUÁREZ CCT 14EPR0791Z, EN LA CABECERA MUNICIPAL DE TONILA, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA BENITO JUÁREZ CCT 14EPR0791Z, EN LA CABECERA MUNICIPAL DE TONILA, JALISCO.","$10,000,000"
